airline,overall_rating,review_date,traveller_type,cabin,departure_date,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
Singapore Airlines,3,18-01-2019,Couple Leisure,Premium Economy,01-01-2019,2,1,1,3,1,1,no
Singapore Airlines,6,16-01-2019,Couple Leisure,Economy Class,01-12-2018,1,3,2,4,3,2,yes
Singapore Airlines,1,08-01-2019,Solo Leisure,Economy Class,01-02-2018,1,1,1,3,2,2,no
Singapore Airlines,6,01-01-2019,Family Leisure,Economy Class,01-12-2018,4,4,2,3,5,5,yes
Singapore Airlines,6,29-12-2018,Family Leisure,Economy Class,01-12-2018,3,4,3,4,4,3,no
Singapore Airlines,6,24-12-2018,Solo Leisure,Economy Class,01-12-2018,3,4,2,4,4,3,yes
Singapore Airlines,6,24-12-2018,Solo Leisure,Economy Class,01-12-2018,2,5,2,5,5,4,yes
Singapore Airlines,9,23-12-2018,Solo Leisure,Premium Economy,01-11-2018,4,5,4,5,5,4,yes
Singapore Airlines,5,23-12-2018,Couple Leisure,Economy Class,01-12-2018,3,3,2,2,3,2,no
Singapore Airlines,4,23-12-2018,Couple Leisure,Business Class,01-11-2018,1,3,1,4,2,1,no
Singapore Airlines,4,22-12-2018,Couple Leisure,Business Class,01-11-2018,1,2,2,1,3,1,no
Singapore Airlines,10,21-12-2018,Solo Leisure,Economy Class,01-10-2018,4,5,5,5,4,5,yes
Singapore Airlines,5,19-12-2018,Family Leisure,Economy Class,01-12-2018,4,2,4,4,3,3,no
Singapore Airlines,9,18-12-2018,Family Leisure,Economy Class,01-12-2018,4,5,4,4,5,4,yes
Singapore Airlines,7,16-12-2018,Family Leisure,Premium Economy,01-12-2018,4,5,5,5,4,1,yes
Singapore Airlines,1,14-12-2018,Business,Business Class,01-12-2018,5,1,4,4,4,2,no
Singapore Airlines,1,14-12-2018,Family Leisure,Economy Class,01-11-2018,3,1,1,3,2,1,no
Singapore Airlines,10,12-12-2018,Business,Business Class,01-10-2018,5,5,4,5,5,5,yes
Singapore Airlines,1,09-12-2018,Business,Economy Class,01-12-2018,3,2,2,1,1,1,no
Singapore Airlines,7,09-12-2018,Couple Leisure,Premium Economy,01-11-2018,5,3,3,5,4,4,yes
Singapore Airlines,6,08-12-2018,Solo Leisure,Economy Class,01-11-2018,4,4,4,4,5,4,yes
Singapore Airlines,2,05-12-2018,Couple Leisure,Economy Class,01-11-2018,1,3,1,2,2,2,no
Singapore Airlines,8,04-12-2018,Business,Economy Class,01-11-2018,3,5,5,3,3,5,yes
Singapore Airlines,9,25-11-2018,Business,Business Class,01-07-2018,4,5,5,4,5,5,yes
Singapore Airlines,9,24-11-2018,Couple Leisure,Business Class,01-11-2018,4,4,4,4,4,4,yes
Singapore Airlines,10,22-11-2018,Business,Economy Class,01-11-2018,5,5,4,5,4,5,yes
Singapore Airlines,1,20-11-2018,Couple Leisure,Economy Class,01-11-2018,2,1,1,4,4,1,no
Singapore Airlines,7,17-11-2018,Business,Economy Class,01-10-2018,4,2,4,4,4,4,yes
Singapore Airlines,6,15-11-2018,Business,Economy Class,01-07-2018,3,3,2,3,3,2,yes
Singapore Airlines,10,01-11-2018,Couple Leisure,Economy Class,01-10-2018,5,5,5,4,5,5,yes
Singapore Airlines,2,27-10-2018,Family Leisure,Economy Class,01-10-2018,3,3,3,4,1,1,no
Singapore Airlines,10,26-10-2018,Business,Economy Class,01-10-2018,5,5,5,3,4,5,yes
Singapore Airlines,7,24-10-2018,Couple Leisure,Business Class,01-12-2017,4,4,4,5,3,4,yes
Singapore Airlines,9,15-10-2018,Business,Business Class,01-10-2018,4,5,5,5,5,4,yes
Singapore Airlines,9,11-10-2018,Business,Economy Class,01-09-2018,4,5,5,4,4,5,yes
Singapore Airlines,10,10-10-2018,Couple Leisure,Economy Class,01-10-2018,5,5,5,5,5,5,yes
Singapore Airlines,10,10-10-2018,Couple Leisure,Economy Class,01-05-2018,5,5,5,5,5,5,yes
Singapore Airlines,9,07-10-2018,Business,Economy Class,01-10-2018,2,5,4,2,4,5,yes
Singapore Airlines,9,05-10-2018,Business,Economy Class,01-09-2018,3,5,4,4,2,5,yes
Singapore Airlines,10,04-10-2018,Family Leisure,Economy Class,01-09-2018,5,5,5,5,5,5,yes
Singapore Airlines,9,04-10-2018,Solo Leisure,Economy Class,01-09-2018,5,5,4,5,5,5,yes
Singapore Airlines,10,04-10-2018,Family Leisure,Economy Class,01-10-2018,5,5,5,5,5,5,yes
Singapore Airlines,3,02-10-2018,Business,Economy Class,01-10-2018,4,5,4,4,1,3,no
Singapore Airlines,10,02-10-2018,Couple Leisure,Economy Class,01-10-2018,5,5,5,4,5,5,yes
Singapore Airlines,10,01-10-2018,Business,Business Class,01-09-2018,5,5,5,5,5,5,yes
Singapore Airlines,10,29-09-2018,Couple Leisure,Economy Class,01-04-2018,5,4,5,5,5,4,yes
Singapore Airlines,9,28-09-2018,Family Leisure,Economy Class,01-09-2018,4,5,4,4,5,4,yes
Singapore Airlines,8,26-09-2018,Solo Leisure,Economy Class,01-04-2018,4,4,4,3,5,4,yes
Singapore Airlines,10,24-09-2018,Couple Leisure,Economy Class,01-09-2018,5,5,5,5,5,5,yes
Singapore Airlines,5,23-09-2018,Solo Leisure,Economy Class,01-08-2018,3,2,2,3,3,3,no
Singapore Airlines,7,21-09-2018,Business,Economy Class,01-08-2018,4,4,4,2,4,4,yes
Singapore Airlines,10,18-09-2018,Business,Business Class,01-09-2018,5,5,5,5,5,5,yes
Singapore Airlines,8,12-09-2018,Family Leisure,Economy Class,01-09-2018,4,4,4,5,4,4,yes
Singapore Airlines,7,09-09-2018,Couple Leisure,Premium Economy,01-08-2018,4,3,3,4,5,3,yes
Singapore Airlines,6,09-09-2018,Couple Leisure,Premium Economy,01-09-2018,4,4,2,5,5,3,yes
Singapore Airlines,10,08-09-2018,Couple Leisure,Economy Class,01-09-2018,4,5,5,4,5,5,yes
Singapore Airlines,9,04-09-2018,Couple Leisure,Business Class,01-08-2018,4,5,4,4,4,4,yes
Singapore Airlines,4,31-08-2018,Business,Business Class,01-08-2018,2,3,3,4,3,3,no
Singapore Airlines,10,29-08-2018,Business,Business Class,01-05-2018,5,5,4,5,4,5,yes
Singapore Airlines,8,27-08-2018,Family Leisure,Economy Class,01-12-2017,3,5,3,4,5,4,yes
Singapore Airlines,10,26-08-2018,Family Leisure,Economy Class,01-08-2018,4,4,5,4,5,5,yes
Singapore Airlines,6,22-08-2018,Solo Leisure,Economy Class,01-08-2018,2,4,3,2,4,3,yes
Singapore Airlines,9,20-08-2018,Business,Economy Class,01-08-2018,4,4,3,5,4,4,yes
Singapore Airlines,10,19-08-2018,Couple Leisure,Economy Class,01-12-2017,4,5,5,5,5,5,yes
Singapore Airlines,3,19-08-2018,Solo Leisure,Economy Class,01-07-2018,3,2,3,4,4,2,no
Singapore Airlines,10,14-08-2018,Solo Leisure,Economy Class,01-06-2018,4,5,5,5,5,5,yes
Singapore Airlines,10,13-08-2018,Family Leisure,Economy Class,01-08-2018,5,5,4,4,5,5,yes
Singapore Airlines,10,12-08-2018,Solo Leisure,Business Class,01-07-2018,5,5,5,4,4,5,yes
Singapore Airlines,9,10-08-2018,Solo Leisure,Economy Class,01-08-2018,4,5,4,4,4,4,yes
Singapore Airlines,10,08-08-2018,Business,Economy Class,01-08-2018,5,5,5,5,5,5,yes
Singapore Airlines,10,07-08-2018,Solo Leisure,Economy Class,01-07-2018,5,5,5,5,5,5,yes
Singapore Airlines,9,04-08-2018,Solo Leisure,Economy Class,01-12-2017,4,4,5,5,3,5,yes
Singapore Airlines,6,03-08-2018,Business,Economy Class,01-07-2018,5,3,3,5,5,3,yes
Singapore Airlines,3,26-07-2018,Family Leisure,Economy Class,01-07-2018,2,4,1,4,3,2,no
Singapore Airlines,10,25-07-2018,Business,Economy Class,01-06-2018,5,5,4,4,5,5,yes
Singapore Airlines,10,23-07-2018,Solo Leisure,Business Class,01-04-2018,5,5,5,5,5,5,yes
Singapore Airlines,10,20-07-2018,Couple Leisure,Economy Class,01-05-2018,4,5,5,4,5,5,yes
Singapore Airlines,3,13-07-2018,Solo Leisure,Business Class,01-07-2018,2,1,2,3,5,2,no
Singapore Airlines,10,07-07-2018,Family Leisure,Business Class,01-07-2018,5,5,4,5,5,5,yes
Singapore Airlines,8,05-07-2018,Business,Economy Class,01-07-2018,5,5,4,5,5,4,yes
Singapore Airlines,5,24-06-2018,Family Leisure,Economy Class,01-06-2018,2,3,2,1,3,3,no
Singapore Airlines,7,24-06-2018,Family Leisure,Economy Class,01-06-2018,5,3,5,5,3,5,yes
Singapore Airlines,8,13-06-2018,Couple Leisure,Business Class,01-05-2018,5,4,4,4,4,3,yes
Singapore Airlines,8,08-06-2018,Solo Leisure,Economy Class,01-06-2018,4,4,4,3,5,4,yes
Singapore Airlines,6,07-06-2018,Solo Leisure,Premium Economy,01-05-2018,3,3,3,4,3,3,yes
Singapore Airlines,8,04-06-2018,Couple Leisure,Economy Class,01-06-2018,2,5,3,2,5,3,yes
Singapore Airlines,10,03-06-2018,Solo Leisure,Economy Class,01-05-2018,4,5,5,5,5,5,yes
Singapore Airlines,8,23-05-2018,Business,Business Class,01-05-2018,4,4,4,5,4,3,yes
Singapore Airlines,10,21-05-2018,Family Leisure,Economy Class,01-05-2018,5,5,4,4,5,5,yes
Singapore Airlines,9,09-05-2018,Business,Business Class,01-04-2018,5,5,5,5,5,5,yes
Singapore Airlines,9,07-05-2018,Solo Leisure,Economy Class,01-04-2018,3,5,5,4,5,5,yes
Singapore Airlines,8,07-05-2018,Solo Leisure,Economy Class,01-04-2018,4,5,4,4,5,5,yes
Singapore Airlines,7,06-05-2018,Solo Leisure,Economy Class,01-04-2018,4,5,5,4,1,2,yes
Singapore Airlines,10,02-05-2018,Family Leisure,Economy Class,01-04-2018,5,4,4,5,5,5,yes
Singapore Airlines,8,25-04-2018,Solo Leisure,Economy Class,01-04-2018,4,5,4,4,4,4,yes
Singapore Airlines,7,23-04-2018,Solo Leisure,Economy Class,01-04-2018,4,5,4,4,4,4,yes
Singapore Airlines,8,23-04-2018,Business,Economy Class,01-04-2018,4,5,5,4,4,5,yes
Singapore Airlines,6,23-04-2018,Couple Leisure,Economy Class,01-04-2018,3,4,5,4,4,4,yes
Singapore Airlines,9,23-04-2018,Business,Economy Class,01-04-2018,5,5,5,5,5,5,yes
Singapore Airlines,8,20-04-2018,Solo Leisure,Business Class,01-04-2018,2,3,5,4,5,4,yes
Singapore Airlines,9,10-04-2018,Business,Business Class,01-04-2018,3,5,4,5,3,4,yes
Singapore Airlines,7,01-04-2018,Couple Leisure,Economy Class,01-03-2018,3,4,2,4,4,4,no
Singapore Airlines,9,31-03-2018,Couple Leisure,Economy Class,01-03-2018,4,5,4,5,5,5,yes
Singapore Airlines,10,27-03-2018,Couple Leisure,Economy Class,01-01-2018,5,5,5,5,5,5,yes
Singapore Airlines,10,26-03-2018,Couple Leisure,Economy Class,01-03-2018,5,5,5,5,5,5,yes
Singapore Airlines,4,23-03-2018,Couple Leisure,Business Class,01-03-2018,2,2,3,5,3,2,no
Singapore Airlines,5,22-03-2018,Couple Leisure,Economy Class,01-03-2018,3,1,1,2,4,3,no
Singapore Airlines,2,19-03-2018,Couple Leisure,Premium Economy,01-03-2018,3,2,3,4,1,1,no
Singapore Airlines,10,16-03-2018,Business,Economy Class,01-03-2018,5,5,5,5,5,5,yes
Singapore Airlines,9,15-03-2018,Family Leisure,Economy Class,01-02-2018,4,5,4,5,5,4,yes
Singapore Airlines,9,14-03-2018,Couple Leisure,Business Class,01-02-2018,5,5,4,5,5,5,yes
Singapore Airlines,7,07-03-2018,Business,Business Class,01-01-2018,2,3,3,3,2,4,yes
Singapore Airlines,10,06-03-2018,Couple Leisure,Economy Class,01-03-2018,5,5,5,5,5,5,yes
Singapore Airlines,8,05-03-2018,Business,Economy Class,01-03-2018,4,4,4,4,4,4,yes
Singapore Airlines,8,03-03-2018,Solo Leisure,Economy Class,01-01-2018,4,4,5,3,5,4,yes
Singapore Airlines,8,02-03-2018,Solo Leisure,Economy Class,01-02-2018,4,4,4,4,4,4,yes
Singapore Airlines,8,02-03-2018,Business,Economy Class,01-02-2018,4,4,4,4,4,4,yes
Singapore Airlines,8,01-03-2018,Business,Business Class,01-10-2017,4,4,4,4,4,4,yes
Singapore Airlines,10,27-02-2018,Solo Leisure,Business Class,01-02-2018,5,5,5,5,5,5,yes
Singapore Airlines,7,26-02-2018,Couple Leisure,Premium Economy,01-02-2018,4,2,2,4,4,4,yes
Singapore Airlines,8,23-02-2018,Business,Economy Class,01-02-2018,5,5,3,5,5,4,yes
Singapore Airlines,8,22-02-2018,Business,Economy Class,01-02-2018,5,5,3,5,5,4,yes
Singapore Airlines,9,20-02-2018,Couple Leisure,Economy Class,01-02-2018,4,5,5,5,5,5,yes
Singapore Airlines,9,13-02-2018,Solo Leisure,Business Class,01-01-2018,4,5,5,4,5,4,yes
Singapore Airlines,7,11-02-2018,Solo Leisure,Economy Class,01-01-2018,4,3,4,4,3,3,yes
Singapore Airlines,7,11-02-2018,Couple Leisure,Economy Class,01-02-2018,4,3,2,5,4,2,yes
Singapore Airlines,5,31-01-2018,Solo Leisure,Economy Class,01-01-2018,3,3,3,4,3,3,yes
Singapore Airlines,5,29-01-2018,Solo Leisure,Business Class,01-01-2018,3,4,3,3,2,3,no
Singapore Airlines,5,27-01-2018,Business,Economy Class,01-01-2018,1,5,4,1,2,2,no
Singapore Airlines,4,27-01-2018,Business,Economy Class,01-01-2018,2,4,4,3,4,2,no
Singapore Airlines,5,26-01-2018,Couple Leisure,Premium Economy,01-01-2018,4,5,3,5,5,3,no
Singapore Airlines,3,23-01-2018,Solo Leisure,Economy Class,01-01-2018,2,1,3,3,4,3,no
Singapore Airlines,10,18-01-2018,Solo Leisure,Economy Class,01-12-2017,5,5,5,5,5,5,yes
Singapore Airlines,9,12-01-2018,Couple Leisure,Premium Economy,01-11-2017,4,4,4,4,4,4,yes
Singapore Airlines,1,10-01-2018,Couple Leisure,Economy Class,01-01-2018,1,1,2,1,3,1,no
Singapore Airlines,10,05-01-2018,Couple Leisure,First Class,01-12-2017,5,5,5,4,5,5,yes
Singapore Airlines,8,05-01-2018,Couple Leisure,Business Class,01-01-2018,4,5,4,4,5,4,yes
Singapore Airlines,9,04-01-2018,Solo Leisure,Economy Class,01-12-2017,3,5,3,4,5,4,yes
Singapore Airlines,9,04-01-2018,Solo Leisure,Economy Class,01-01-2018,4,5,5,4,4,4,yes
Singapore Airlines,10,01-01-2018,Solo Leisure,Economy Class,01-10-2017,5,5,5,5,5,5,yes
Singapore Airlines,10,31-12-2017,Solo Leisure,First Class,01-10-2017,5,5,5,5,5,5,yes
Singapore Airlines,10,30-12-2017,Solo Leisure,Economy Class,01-12-2017,4,5,5,4,4,5,yes
Singapore Airlines,1,29-12-2017,Family Leisure,Economy Class,01-12-2017,1,1,1,1,1,1,no
Singapore Airlines,9,24-12-2017,Solo Leisure,Economy Class,01-12-2017,4,5,4,5,5,5,yes
Singapore Airlines,8,21-12-2017,Solo Leisure,Economy Class,01-10-2017,5,4,4,4,5,4,yes
Singapore Airlines,4,18-12-2017,Solo Leisure,Premium Economy,01-12-2017,2,3,3,1,2,2,no
Singapore Airlines,1,18-12-2017,Solo Leisure,Economy Class,01-12-2017,4,1,1,4,5,1,no
Singapore Airlines,10,18-12-2017,Solo Leisure,Economy Class,01-11-2017,5,5,5,5,5,5,yes
Singapore Airlines,10,17-12-2017,Solo Leisure,Business Class,01-09-2017,5,5,5,5,5,5,yes
Singapore Airlines,10,26-11-2017,Solo Leisure,Economy Class,01-09-2017,5,5,5,5,5,5,yes
Singapore Airlines,9,25-11-2017,Business,Business Class,01-08-2017,5,5,4,5,4,5,yes
Singapore Airlines,1,20-11-2017,Couple Leisure,Premium Economy,01-11-2017,1,1,1,1,3,2,no
Singapore Airlines,10,20-11-2017,Solo Leisure,Premium Economy,01-11-2017,5,5,5,5,5,5,yes
Singapore Airlines,10,14-11-2017,Solo Leisure,Economy Class,01-11-2017,5,5,5,5,5,5,yes
Singapore Airlines,9,13-11-2017,Couple Leisure,Economy Class,01-11-2017,3,5,4,3,5,4,yes
Singapore Airlines,9,12-11-2017,Couple Leisure,Economy Class,01-05-2014,5,5,5,2,5,5,yes
Singapore Airlines,10,12-11-2017,Solo Leisure,Economy Class,01-03-2013,5,5,5,3,5,5,yes
Singapore Airlines,10,12-11-2017,Couple Leisure,Economy Class,01-04-2013,4,5,5,3,5,5,yes
Singapore Airlines,9,11-11-2017,Solo Leisure,Economy Class,01-04-2017,4,5,5,3,5,5,yes
Singapore Airlines,3,11-11-2017,Solo Leisure,Economy Class,01-11-2017,3,1,1,1,4,2,yes
Singapore Airlines,9,11-11-2017,Solo Leisure,Economy Class,01-02-2017,4,5,5,3,4,5,yes
Singapore Airlines,2,09-11-2017,Solo Leisure,Economy Class,01-07-2017,2,2,1,1,1,3,no
Singapore Airlines,9,04-11-2017,Solo Leisure,Economy Class,01-09-2017,4,4,4,5,5,5,yes
Singapore Airlines,8,04-11-2017,Solo Leisure,Economy Class,01-09-2017,4,4,3,5,4,5,yes
Singapore Airlines,10,02-11-2017,Family Leisure,Economy Class,01-11-2017,5,5,5,3,4,5,yes
Singapore Airlines,10,30-10-2017,Solo Leisure,Business Class,01-10-2017,5,5,5,5,5,5,yes
Singapore Airlines,2,28-10-2017,Couple Leisure,Business Class,01-10-2017,1,3,3,3,1,1,no
Singapore Airlines,9,26-10-2017,Business,Economy Class,01-10-2017,4,5,5,3,4,4,yes
Singapore Airlines,3,23-10-2017,Solo Leisure,Economy Class,01-05-2017,3,3,3,1,3,1,no
Singapore Airlines,9,22-10-2017,Solo Leisure,Economy Class,01-10-2017,5,5,5,3,5,5,yes
Singapore Airlines,9,22-10-2017,Solo Leisure,Economy Class,01-10-2017,5,4,4,5,5,5,yes
Singapore Airlines,10,08-10-2017,Solo Leisure,Economy Class,01-09-2017,5,5,5,5,5,4,yes
Singapore Airlines,10,06-10-2017,Solo Leisure,Economy Class,01-10-2017,4,5,5,4,5,5,yes
Singapore Airlines,1,02-10-2017,Couple Leisure,Economy Class,01-07-2017,2,4,3,4,1,1,no
Singapore Airlines,10,02-10-2017,Solo Leisure,Business Class,01-09-2017,5,5,5,4,4,4,yes
Singapore Airlines,10,29-09-2017,Solo Leisure,Premium Economy,01-09-2017,4,5,5,5,5,5,yes
Singapore Airlines,10,28-09-2017,Solo Leisure,Economy Class,01-09-2017,5,5,5,5,5,5,yes
Singapore Airlines,6,16-09-2017,Business,Business Class,01-09-2017,4,3,3,5,3,3,yes
Singapore Airlines,10,16-09-2017,Family Leisure,Economy Class,01-08-2017,5,5,4,5,5,5,yes
Singapore Airlines,10,14-09-2017,Couple Leisure,Business Class,01-08-2017,4,5,5,5,5,5,yes
Singapore Airlines,10,14-09-2017,Couple Leisure,Business Class,01-08-2017,4,5,5,5,5,5,yes
Singapore Airlines,8,14-09-2017,Business,Premium Economy,01-07-2017,4,4,3,4,5,4,yes
Singapore Airlines,9,08-09-2017,Business,Business Class,01-09-2017,5,5,5,5,4,5,yes
Singapore Airlines,10,04-09-2017,Business,Economy Class,01-09-2017,5,5,5,4,5,4,yes
Singapore Airlines,10,31-08-2017,Solo Leisure,Business Class,01-08-2017,5,5,5,4,5,5,yes
Singapore Airlines,8,08-08-2017,Family Leisure,Economy Class,01-08-2017,4,4,4,3,5,4,yes
Singapore Airlines,2,07-08-2017,Solo Leisure,Business Class,01-08-2017,1,1,2,2,4,1,no
Singapore Airlines,9,06-08-2017,Solo Leisure,Economy Class,01-08-2017,5,5,4,4,5,4,yes
Singapore Airlines,2,05-08-2017,Solo Leisure,Economy Class,01-07-2017,3,2,1,4,3,3,no
Singapore Airlines,9,03-08-2017,Solo Leisure,Premium Economy,01-08-2017,4,5,4,4,4,5,yes
Singapore Airlines,10,31-07-2017,Couple Leisure,Business Class,01-07-2017,5,5,5,5,5,5,yes
Singapore Airlines,9,30-07-2017,Family Leisure,Economy Class,01-07-2017,4,5,5,5,4,5,yes
Singapore Airlines,4,27-07-2017,Family Leisure,Premium Economy,01-07-2017,2,3,1,2,5,1,no
Singapore Airlines,9,24-07-2017,Couple Leisure,Economy Class,01-06-2017,4,5,4,4,4,5,yes
Singapore Airlines,10,21-07-2017,Solo Leisure,Business Class,01-07-2017,5,5,5,4,5,5,yes
Singapore Airlines,1,18-07-2017,Couple Leisure,Economy Class,01-07-2017,1,4,3,2,1,1,no
Singapore Airlines,9,16-07-2017,Business,Business Class,01-07-2017,5,5,5,5,5,4,yes
Singapore Airlines,5,16-07-2017,Family Leisure,Economy Class,01-07-2017,4,4,2,5,3,1,no
Singapore Airlines,10,11-07-2017,Family Leisure,Economy Class,01-06-2017,5,5,5,5,5,5,yes
Singapore Airlines,9,11-07-2017,Business,Business Class,01-06-2017,5,4,4,4,5,5,yes
Singapore Airlines,10,11-07-2017,Family Leisure,Economy Class,01-07-2017,3,5,5,4,5,5,yes
Singapore Airlines,7,11-07-2017,Business,Business Class,01-07-2017,3,2,4,5,2,4,yes
Singapore Airlines,1,08-07-2017,Solo Leisure,Economy Class,01-07-2017,3,1,1,2,5,1,no
Singapore Airlines,6,30-06-2017,Business,Premium Economy,01-06-2017,3,5,4,4,5,2,yes
Singapore Airlines,9,30-06-2017,Solo Leisure,Economy Class,01-06-2017,5,5,4,5,4,5,yes
Singapore Airlines,9,28-06-2017,Solo Leisure,Economy Class,01-06-2017,5,5,5,4,4,5,yes
Singapore Airlines,7,22-06-2017,Solo Leisure,Economy Class,01-05-2017,1,2,3,3,2,3,yes
Singapore Airlines,8,22-06-2017,Solo Leisure,Economy Class,01-06-2017,4,5,5,4,5,5,yes
Singapore Airlines,2,21-06-2017,Couple Leisure,Premium Economy,01-06-2017,3,1,1,3,3,1,no
Singapore Airlines,9,16-06-2017,Family Leisure,Economy Class,01-06-2017,5,5,4,4,4,5,yes
Singapore Airlines,4,14-06-2017,Business,Economy Class,01-06-2017,4,5,4,5,5,2,no
Singapore Airlines,9,13-06-2017,Business,Economy Class,01-06-2017,4,5,3,4,4,4,yes
Singapore Airlines,8,12-06-2017,Couple Leisure,Economy Class,01-06-2017,4,5,3,4,4,5,yes
Singapore Airlines,2,08-06-2017,Family Leisure,Economy Class,01-05-2017,2,1,1,3,1,3,no
Singapore Airlines,9,08-06-2017,Family Leisure,Premium Economy,01-06-2017,4,5,5,4,4,4,yes
Singapore Airlines,10,02-06-2017,Solo Leisure,Business Class,01-05-2017,5,5,5,5,5,5,yes
Singapore Airlines,9,31-05-2017,Solo Leisure,Economy Class,01-12-2016,5,4,4,5,4,4,yes
Singapore Airlines,10,30-05-2017,Couple Leisure,Economy Class,01-05-2017,5,5,5,5,5,5,yes
Singapore Airlines,10,30-05-2017,Business,Economy Class,01-05-2017,5,5,5,5,5,5,yes
Singapore Airlines,9,21-05-2017,Couple Leisure,Business Class,01-05-2017,4,5,5,5,5,5,yes
Singapore Airlines,7,20-05-2017,Business,Economy Class,01-05-2017,4,4,3,3,4,3,yes
Singapore Airlines,1,18-05-2017,Business,Premium Economy,01-04-2017,1,2,4,1,4,1,no
Singapore Airlines,1,12-05-2017,Solo Leisure,Economy Class,01-04-2017,3,2,3,3,1,1,no
Singapore Airlines,10,21-04-2017,Solo Leisure,Economy Class,01-03-2017,4,5,5,5,5,5,yes
Singapore Airlines,10,19-04-2017,Solo Leisure,Economy Class,01-03-2017,5,5,5,5,5,5,yes
Singapore Airlines,1,19-04-2017,Couple Leisure,Business Class,01-03-2017,3,1,1,3,1,2,no
Singapore Airlines,9,19-04-2017,Solo Leisure,Economy Class,01-04-2017,4,5,5,3,4,5,yes
Singapore Airlines,9,13-04-2017,Solo Leisure,Economy Class,01-03-2017,5,5,5,3,5,5,yes
Singapore Airlines,9,07-04-2017,Couple Leisure,Economy Class,01-03-2017,4,4,4,4,4,4,yes
Singapore Airlines,4,05-04-2017,Solo Leisure,Economy Class,01-03-2017,2,4,3,1,4,2,no
Singapore Airlines,9,27-03-2017,Business,Business Class,01-03-2017,5,4,4,5,5,5,yes
Singapore Airlines,7,27-03-2017,Business,Business Class,01-03-2017,3,5,4,4,5,4,yes
Singapore Airlines,8,25-03-2017,Couple Leisure,Business Class,01-02-2017,3,5,5,4,4,5,yes
Singapore Airlines,6,24-03-2017,Solo Leisure,Premium Economy,01-03-2017,4,2,3,4,3,4,yes
Singapore Airlines,5,23-03-2017,Solo Leisure,Economy Class,01-03-2017,1,2,4,2,4,4,no
Singapore Airlines,5,22-03-2017,Solo Leisure,Business Class,01-03-2017,5,5,1,5,4,3,yes
Singapore Airlines,10,11-03-2017,Solo Leisure,Economy Class,01-03-2017,3,5,5,5,5,5,yes
Singapore Airlines,1,06-03-2017,Solo Leisure,Economy Class,01-01-2017,3,3,3,3,1,2,no
Singapore Airlines,5,05-03-2017,Couple Leisure,Premium Economy,01-02-2017,4,1,2,4,4,1,no
Singapore Airlines,6,05-03-2017,Business,Business Class,01-02-2017,5,4,2,4,5,4,yes
Singapore Airlines,10,02-03-2017,Family Leisure,Economy Class,01-06-2016,5,5,5,5,5,5,yes
Singapore Airlines,10,01-03-2017,Solo Leisure,Economy Class,01-02-2017,5,5,5,5,5,5,yes
Singapore Airlines,6,28-02-2017,Business,Premium Economy,01-03-2016,4,2,3,4,5,3,yes
Singapore Airlines,7,28-02-2017,Family Leisure,Economy Class,01-02-2017,4,5,5,4,4,4,yes
Singapore Airlines,9,25-02-2017,Business,Business Class,01-01-2017,4,4,4,4,4,4,yes
Singapore Airlines,10,24-02-2017,Solo Leisure,Economy Class,01-02-2017,5,4,5,5,5,4,yes
Singapore Airlines,8,24-02-2017,Couple Leisure,Business Class,01-02-2017,4,4,4,3,4,4,yes
Singapore Airlines,9,22-02-2017,Business,Premium Economy,01-07-2016,5,5,4,4,5,4,yes
Singapore Airlines,2,20-02-2017,Couple Leisure,Premium Economy,01-02-2017,2,1,1,4,3,1,no
Singapore Airlines,3,20-02-2017,Business,Business Class,01-02-2017,4,3,2,4,2,2,no
Singapore Airlines,3,19-02-2017,Business,Business Class,01-02-2017,5,2,2,4,3,2,no
Singapore Airlines,6,19-02-2017,Family Leisure,Business Class,01-02-2017,3,4,2,4,4,2,no
Singapore Airlines,8,14-02-2017,Business,Premium Economy,01-03-2016,5,4,3,5,5,4,yes
Singapore Airlines,2,12-02-2017,Couple Leisure,Economy Class,01-02-2017,2,4,2,4,1,2,no
Singapore Airlines,1,11-02-2017,Business,Economy Class,01-02-2017,2,2,2,2,3,2,no
Singapore Airlines,8,06-02-2017,Solo Leisure,Business Class,01-01-2017,2,5,5,4,5,5,yes
Singapore Airlines,3,01-02-2017,Family Leisure,Economy Class,01-01-2017,4,4,4,4,4,1,no
Singapore Airlines,5,29-01-2017,Solo Leisure,Premium Economy,01-01-2017,4,5,3,5,5,1,yes
Singapore Airlines,7,29-01-2017,Solo Leisure,Economy Class,01-01-2017,5,3,3,4,4,4,yes
Singapore Airlines,4,28-01-2017,Business,Business Class,01-01-2017,3,1,2,3,3,3,no
Singapore Airlines,6,24-01-2017,Family Leisure,Economy Class,01-01-2017,3,4,3,1,4,3,no
Singapore Airlines,10,23-01-2017,Family Leisure,Economy Class,01-01-2017,4,5,5,5,4,5,yes
Singapore Airlines,8,22-01-2017,Solo Leisure,Economy Class,01-01-2017,5,5,4,4,5,4,yes
Singapore Airlines,1,21-01-2017,Business,Business Class,01-01-2017,2,3,2,1,1,3,no
